moh_name,ima_name,norm_name,moh_specialty,ima_specialty,confidence,name_match,specialty_match,moh_idx,ima_idx
בכר אבניאלי עירא,בכר אבניאלי עירא,עירא אבניאלי בכר,כירורגיה אורתופדית,מומחה בכירורגיה אורתופדית,1.0,True,False,40079,4949
פז אמיר,פז אמיר,אמיר פז,פסיכיאטריה,מומחה בפסיכיאטריה,1.0,True,False,40118,2422
סרחאן באהר,סרחאן באהר,באהר סרחאן,רפואה פנימית,"מומחה ברפואה דחופה, מומחה ברפואה פנימית",1.0,True,False,40179,4983
גאבר מוסטפה,גאבר מוסטפה,מוסטפה גאבר,רפואה פנימית,"מומחה בקרדיולוגיה, מומחה ברפואה פנימית",1.0,True,False,40198,4234
ביליק ארטיום,ביליק ארטיום,ארטיום ביליק,יילוד וגינקולוגיה,מומחה ביילוד וגינקולוגיה,1.0,True,False,40200,5373
שיבלי נידאל,שיבלי נידאל,נידאל שיבלי,פסיכיאטריה של הילד והמתבגר,מומחה בפסיכיאטריה של הילד ומתבגר,1.0,True,False,40205,4276
קרינאוי מוחמד,קרינאוי מוחמד,מוחמד קרינאוי,כירורגיה אורולוגית,מומחה בכירורגיה אורולוגית,1.0,True,False,40216,5093
כבהא אנאס,כבהא אנאס,אנאס כבהא,רפואה פנימית,"מומחה ברפואה דחופה, מומחה ברפואה פנימית",1.0,True,False,40236,570
קורד רמזי,קורד רמזי,רמזי קורד,רפואה פנימית,"מומחה ברפואה פנימית, מומחה בגריאטריה",1.0,True,False,40259,618
מקורי אהוד,מקורי אהוד,אהוד מקורי,פסיכיאטריה של הילד והמתבגר,מומחה בפסיכיאטריה של הילד ומתבגר,1.0,True,False,40264,2468
פחמאוי אבראהים,פחמאוי אבראהים,אבראהים פחמאוי,רפואה פנימית,"מומחה בקרדיולוגיה, מומחה ברפואה פנימית",1.0,True,False,40298,5923
זלצברג יאיר,זלצברג יאיר,יאיר זלצברג,רפואת ילדים,"מומחה בהמטו אונקולוגית ילדים, מומחה ברפואת ילדים",1.0,True,False,40301,4753
אבו רחמה מרון,אבו רחמה מרון,מרון רחמה אבו,יילוד וגינקולוגיה,מומחה ביילוד וגינקולוגיה,1.0,True,False,40382,3533
אמונץ סרגיי,אמונץ סרגיי,סרגיי אמונץ,כירורגיה של בית החזה,מומחה בכירורגיה של בית החזה,1.0,True,False,40400,4348
מדי יעקב,מדי יעקב,יעקב מדי,פסיכיאטריה של הילד והמתבגר,מומחה בפסיכיאטריה של הילד ומתבגר,1.0,True,False,40482,2420
לוין אשר,לוין אשר,אשר לוין,רפואת ילדים,"מומחה ברפואה דחופה, מומחה ברפואת ילדים",1.0,True,False,40491,5852
ברקו אפרים,ברקו אפרים,אפרים ברקו,מחלות עיניים,מומחה במחלות עיניים,1.0,True,False,40500,2340
קליוץ' סטניסלב,קליוץ' סטניסלב,סטניסלב קליוץ',כירורגיה של היד,"מומחה בכירורגיה של היד, מומחה בכירורגיה אורתופדית",1.0,True,False,40501,1956
נסאר חוסאם,נסאר חוסאם,חוסאם נסאר,כירורגיה אורולוגית,מומחה בכירורגיה אורולוגית,1.0,True,False,40509,4878
בן מרדכי ירון,בן מרדכי ירון,ירון מרדכי בן,דרמטולוגיה-מחלות עור ומין,מומחה במחלות עור ומין,1.0,True,False,40541,5648
אסדי אחמד,אסדי אחמד,אחמד אסדי,כירורגיה כללית,מומחה בכירורגיה כללית,1.0,True,False,40556,1851
דראושה סעיד,דראושה סעיד,סעיד דראושה,רפואה פנימית,"מומחה באנדוקרינולוגיה, מומחה ברפואה פנימית",1.0,True,False,40564,4823
חדאד ראפי,חדאד ראפי,ראפי חדאד,נוירולוגיה,מומחה בנוירולוגיה,1.0,True,False,40579,5941
כריים סלימאן,כריים סלימאן,סלימאן כריים,רפואה פנימית,מומחה ברפואה פנימית,1.0,True,False,40581,1254
אבו עואד ענאן,אבו עואד ענאן,ענאן עואד אבו,נוירולוגיה,מומחה בנוירולוגיה,1.0,True,False,40614,1038
דסקל יעקב,דסקל יעקב,יעקב דסקל,כירורגיה כללית,"מומחה בטיפול נמרץ כללי, מומחה בכירורגיה כללית",1.0,True,False,40636,1726
קדאח מג'די,קדאח מג'די,מג'די קדאח,רפואה פנימית,"מומחה במחלות ריאה, מומחה ברפואה פנימית",1.0,True,False,40650,1873
טשרנין דב,טשרנין דב,דב טשרנין,רפואת ילדים,מומחה ברפואת ילדים,1.0,True,False,40674,5814
קריספין חיים,קריספין חיים,חיים קריספין,רפואה פנימית,"מומחה בגסטרואנטרולוגיה, מומחה ברפואה פנימית",1.0,True,False,40692,2780
מינץ ישי,מינץ ישי,ישי מינץ,כירורגיה אורולוגית,מומחה בכירורגיה אורולוגית,1.0,True,False,40693,4642
נג'אר ראזי,נג'אר ראזי,ראזי נג'אר,רדיולוגיה אבחנתית,מומחה ברדיולוגיה אבחנתית,1.0,True,False,40721,3194
ותד עבדאללה,ותד עבדאללה,עבדאללה ותד,רפואה פנימית,"מומחה בראומטולוגיה, מומחה ברפואה פנימית",1.0,True,False,40756,2565
קומץ איליה,קומץ איליה,איליה קומץ,רפואה פנימית,"מומחה בקרדיולוגיה, מומחה ברפואה פנימית",1.0,True,False,40768,2412
יאסין מוחמד,יאסין מוחמד,מוחמד יאסין,רפואה פנימית,מומחה ברפואה פנימית,1.0,True,False,40778,4602
טברסקוב ולדימיר,טברסקוב ולדימיר,ולדימיר טברסקוב,כירורגיה כללית,מומחה בכירורגיה כללית,1.0,True,False,40780,4996
שחאדה חביב,שחאדה חביב,חביב שחאדה,פסיכיאטריה,מומחה בפסיכיאטריה,1.0,True,False,40787,5868
טאהא בכר,טאהא בכר,בכר טאהא,רפואה פנימית,מומחה ברפואה פנימית,1.0,True,False,40832,3144
ברוור עומרי,ברוור עומרי,עומרי ברוור,רפואה פנימית,"מומחה בקרדיולוגיה, מומחה ברפואה פנימית",1.0,True,False,40893,1228
אבו גוש זאהי,אבו גוש זאהי,זאהי גוש אבו,רפואה פנימית,"מומחה בקרדיולוגיה, מומחה ברפואה פנימית",1.0,True,False,40911,1308
כהן אורי,כהן אורי,אורי כהן,רפואה פנימית,מומחה ברפואה פנימית,1.0,True,False,40934,4019
קלץ ערן,קלץ ערן,ערן קלץ,כירורגיה אורתופדית,מומחה בכירורגיה אורתופדית,1.0,True,False,40944,1538
קוורטין שמואל,קוורטין שמואל,שמואל קוורטין,כירורגיה פלסטית ואסתטית,מומחה בכירורגיה פלסטית ואסתטית,1.0,True,False,40948,862
ספדי דניאל,ספדי דניאל,דניאל ספדי,נוירולוגיה,מומחה בנוירולוגיה,1.0,True,False,40971,2202
אבו עבוד מעתז,אבו עבוד מעתז,מעתז עבוד אבו,רפואה פנימית,"מומחה במחלות ריאה, מומחה ברפואה פנימית",1.0,True,False,40990,1395
אונגר ליאור,אונגר ליאור,ליאור אונגר,נוירוכירורגיה,"מומחה ברפואה לשיכוך כאב, מומחה בנוירוכירורגיה",1.0,True,False,41027,4440
אביטל דקל,אביטל דקל,דקל אביטל,רפואת ילדים,"מומחה בנוירו ילדים והתפתחות הילד, מומחה ברפואת ילדים",1.0,True,False,41100,4731
עקביא לידור,עקביא לידור,לידור עקביא,רפואה פנימית,"מומחה בגסטרואנטרולוגיה, מומחה ברפואה פנימית",1.0,True,False,41159,4634
אבו פריחה סלמאן,אבו פריחה סלמאן,סלמאן פריחה אבו,רפואת ילדים,מומחה ברפואת ילדים,1.0,True,False,41250,5820
דיב קונסטנטין,דיב קונסטנטין,קונסטנטין דיב,כירורגיה אורתופדית,מומחה בכירורגיה אורתופדית,1.0,True,False,41311,3969
יאסין שריף,יאסין שריף,שריף יאסין,רפואה פנימית,"מומחה בגסטרואנטרולוגיה, מומחה ברפואה פנימית",1.0,True,False,41324,4260
פישר הנץ דור,פישר הנץ דור,דור הנץ פישר,רפואת ילדים,"מומחה בנפרולוגית ילדים, מומחה ברפואת ילדים",1.0,True,False,41377,5816
גאליה וסים,גאליה וסים,וסים גאליה,פסיכיאטריה של הילד והמתבגר,מומחה בפסיכיאטריה של הילד ומתבגר,1.0,True,False,41385,5032
קסום מג'ד,קסום מג'ד,מג'ד קסום,רפואה פנימית,"מומחה בקרדיולוגיה, מומחה ברפואה פנימית",1.0,True,False,41407,3537
אלגואעין פרוק,אלגואעין פרוק,פרוק אלגואעין,נוירוכירורגיה,"מומחה בטיפול נמרץ כללי, מומחה בנוירוכירורגיה",1.0,True,False,41479,4827
חנות אמיר,חנות אמיר,אמיר חנות,רפואת ילדים,מומחה ברפואת ילדים,1.0,True,False,41481,1385
אמארה אמיר,אמארה אמיר,אמיר אמארה,רפואה פנימית,"מומחה במחלות ריאה, מומחה ברפואה פנימית",1.0,True,False,41535,4717
אבו שקארה סימון,אבו שקארה סימון,סימון שקארה אבו,רפואה פנימית,"מומחה במחלות ריאה, מומחה ברפואה פנימית",1.0,True,False,41578,3384
מחאמיד אוס,מחאמיד אוס,אוס מחאמיד,רפואת ילדים,"מומחה בנוירו ילדים והתפתחות הילד, מומחה ברפואת ילדים",1.0,True,False,41579,5010
שפונט יגאל,שפונט יגאל,יגאל שפונט,כירורגיה אורולוגית,מומחה בכירורגיה אורולוגית,1.0,True,False,41597,3230
שלבי מחמוד,שלבי מחמוד,מחמוד שלבי,נוירולוגית ילדים והתפתחות הילד,"מומחה בנוירו ילדים והתפתחות הילד, מומחה ברפואת ילדים",1.0,True,False,41599,5939
שלומוב בנציון,שלומוב בנציון,בנציון שלומוב,כירורגיה אורתופדית,מומחה בכירורגיה אורתופדית,1.0,True,False,41620,632
מזרחי איתי,מזרחי איתי,איתי מזרחי,רפואת ילדים,"מתמחה באימונולוגיה ואלרגולוגיה, מומחה ברפואת ילדים",1.0,True,False,41638,3610
שאהין אמיר,שאהין אמיר,אמיר שאהין,רפואה פנימית,"מומחה בגסטרואנטרולוגיה, מומחה ברפואה פנימית",1.0,True,False,41688,2838
אבו חדיג'ה הייתם,אבו חדיג'ה הייתם,הייתם חדיג'ה אבו,רפואה פנימית,"מומחה בקרדיולוגיה, מומחה ברפואה פנימית",1.0,True,False,41696,5056
טלמון אביב,טלמון אביב,אביב טלמון,רפואה פנימית,"מומחה באימונולוגיה ואלרגולוגיה, מומחה ברפואה פנימית",1.0,True,False,41758,2426
לוי ארז,לוי ארז,ארז לוי,רפואה פנימית,"מומחה בקרדיולוגיה, מומחה ברפואה פנימית",1.0,True,False,41767,1124
ברהום יחזקאל חזי,ברהום יחזקאל חזי,חזי יחזקאל ברהום,רפואה פנימית,"מומחה במחלות ריאה, מומחה ברפואה פנימית",1.0,True,False,41836,5044
שור סלבה,שור סלבה,סלבה שור,מחלות עיניים,מומחה במחלות עיניים,1.0,True,False,41866,4504
אנדראוס אליאס,אנדראוס אליאס,אליאס אנדראוס,רפואה פנימית,"מומחה בטיפול נמרץ כללי, מומחה ברפואה פנימית",1.0,True,False,41926,4751
אמארה יוסף,אמארה יוסף,יוסף אמארה,כירורגיה כללית,מומחה בכירורגיה כללית,1.0,True,False,41932,3146
שתיוי שתיוי,שתיוי שתיוי,שתיוי שתיוי,כירורגיה אורתופדית,מומחה בכירורגיה אורתופדית,1.0,True,False,41959,5680
נבו נדב,נבו נדב,נדב נבו,כירורגיה כללית,מומחה בכירורגיה כללית,1.0,True,False,41960,3296
